Price,Close,High,Low,Open,Volume
Ticker,PUB.PA,PUB.PA,PUB.PA,PUB.PA,PUB.PA
Date,,,,,
2003-09-08,14.434060096740723,15.498598678497478,13.888142554940824,15.203803747378172,6111752
2003-09-15,14.12834644317627,14.707019824850926,14.084673078639987,14.586917291434794,5195007
2003-09-22,13.216663360595703,14.27028439669542,13.112939775996368,14.193856273042208,3361080
2003-09-29,13.66431999206543,13.70253406330736,12.801770093835605,13.102024403241074,5105477
2003-10-06,13.909981727600098,13.997328469904078,13.331309299522404,13.675236967187413,3928111
2003-10-13,14.734317779541016,14.990898709435712,13.926359878325298,13.997328717230532,5521913
2003-10-20,13.882682800292969,14.816201266421086,13.789876779573648,14.472273684493633,3000596
2003-10-27,14.6851806640625,14.887170598897082,13.839008948516698,14.084671200809831,4316718
2003-11-03,15.154670715332031,15.28023149697937,14.466814504506765,14.466814504506765,3933818
2003-11-10,14.54870319366455,15.203804701434851,14.54870319366455,15.121917273277349,3393645
2003-11-17,14.264823913574219,14.559619865375561,13.899059144443855,14.499568606766768,3547145
2003-11-24,14.384927749633789,14.767069412507594,14.237529760219344,14.275743822381214,2495624
2003-12-01,14.543244361877441,14.707020264728284,14.242990101866992,14.62513283393045,4198556
2003-12-08,14.275741577148438,14.559618910353931,13.975487386309315,14.559618910353931,3025995
2003-12-15,14.384927749633789,14.58691666141942,14.057377009131168,14.57599910169824,2819408
2003-12-22,13.975489616394043,14.406763943395804,13.926356953143133,14.166560968897018,927689
2003-12-29,14.079212188720703,14.106507645985527,13.839008208021427,13.948191078335679,1161811
2004-01-05,14.641505241394043,15.04002471363442,13.920894403574493,14.057373760472283,4750312
2004-01-12,15.460381507873535,15.520432758596003,14.341251188758521,14.739770664223393,5330682
2004-01-19,15.44946575164795,15.722424517869682,15.094619563810712,15.531354214518517,4889023
2004-01-26,15.378498077392578,15.87528298566212,15.247477984786284,15.547732233518817,4632638
2004-02-02,14.963600158691406,15.514977016382321,14.772528805431367,15.36757902604557,2916279
2004-02-09,15.613239288330078,16.148238139774268,15.121913791263884,15.121913791263884,5201209
2004-02-16,15.71151065826416,15.96809158407951,15.476765897435817,15.67875484890069,2577549
2004-02-23,15.187427520751953,15.8316104577006,15.018193355686606,15.70604965914422,4955267
2004-03-01,15.094622611999512,15.400336200351846,14.930847735696009,15.285693995190448,3891211
2004-03-08,14.030082702636719,15.263855559354111,13.877225400153812,15.209264632490031,6236000
2004-03-15,13.571511268615723,14.084673040202818,13.304011781404116,14.084673040202818,4886698
2004-03-22,13.11294174194336,13.511461362532973,12.75809549016829,13.511461362532973,6312917
2004-03-29,14.172021865844727,14.455899297184233,12.971003646051525,13.107483060204522,6844213
2004-04-05,14.079212188720703,14.434058339438185,13.877222264694163,14.434058339438185,2855296
2004-04-12,13.811713218688965,14.242988571131747,13.620642914447291,14.079213727137436,2429072
2004-04-19,13.964571952819824,14.182938781229776,13.598807124762468,13.757123726144165,5103767
2004-04-26,13.64793872833252,14.341254265633035,13.64793872833252,13.964570865179631,5034173
2004-05-03,13.167530059814453,13.920895723150412,13.129314961606543,13.544212370854954,3577818
2004-05-10,12.512431144714355,13.21120603143018,12.408706511558101,13.129317560316991,3216711
2004-05-17,12.807226181030273,13.09110357816225,11.92829956785017,12.436003093921348,4615930
2004-05-24,13.167530059814453,13.167530059814453,12.60523468124326,12.894571320144838,4542130
2004-05-31,13.396817207336426,13.396817207336426,12.719878527489067,13.031052406352572,3576720
2004-06-07,13.282176971435547,13.566054411916546,13.13477894950249,13.37498301769836,2445999
2004-06-14,13.14023208618164,13.314925493361105,13.020130629059468,13.282170739828665,2715295
2004-06-21,13.227581024169922,13.571509638748784,12.938245410125022,13.28217298344887,3529572
2004-06-28,13.211204528808594,13.511458751222634,13.00921458629466,13.211204528808594,3500668
2004-07-05,12.462145805358887,13.36101880118583,12.340077077315263,13.327727522321329,4361638
2004-07-12,12.489889144897461,12.967068717470426,12.317882973185835,12.484340422157002,3679389
2004-07-19,12.417756080627441,12.68408946502465,12.29568736241539,12.539825857150083,3143967
2004-07-26,12.495437622070312,12.750672513251498,11.984966781397315,12.445500176698232,4037243
2004-08-02,11.618757247924805,12.52317769110798,11.607659804864786,12.456595149368704,3153375
2004-08-09,11.441205024719238,11.846252264813703,11.235906514113315,11.657599922627934,3471494
2004-08-16,12.09039306640625,12.539829115756941,11.341332278614523,11.374623563448795,4552086
2004-08-23,12.478793144226074,12.600861883717483,12.140328426044782,12.245752053698276,3074014
2004-08-30,12.512083053588867,12.645250283547883,12.206910709183541,12.523180499137228,3101427
2004-09-06,13.116881370544434,13.238951166984508,12.573119184817367,12.595314078101293,3516989
2004-09-13,13.005908966064453,13.399858763344682,12.87829045722447,13.316630037273855,3632492
2004-09-20,12.717384338378906,13.0891403788942,12.523183232143593,13.07804293092398,3437673
2004-09-27,12.822805404663086,13.122429031565334,12.600860723033954,12.717381786720315,13988574
2004-10-04,13.111328125,13.311077862416685,12.767315864238373,12.944870716026362,4640424
2004-10-11,12.78951358795166,13.205658295476908,12.650798685443245,13.127978288731626,3252987
2004-10-18,12.54537296295166,12.922677572109674,12.417754480458486,12.911580128708449,2945521
2004-10-25,12.972612380981445,13.10023084803154,12.212455591261659,12.401107873011895,4709991
2004-11-01,13.083588600158691,13.471990721945364,12.86164498412801,12.86164498412801,5001851
2004-11-08,14.087882995605469,14.259890210272099,13.105782441053876,13.139073716213957,6203155
2004-11-15,13.910326957702637,14.148916702805105,13.571862337133048,14.093430543288873,3904639
2004-11-22,13.89923095703125,14.037945841066735,13.627349911318971,13.760516072995767,3179734
2004-11-29,13.92697525024414,14.17111375441877,13.73832291406065,13.92697525024414,4005642
2004-12-06,13.377662658691406,14.037944690604084,13.344370327267708,14.037944690604084,4260891
2004-12-13,13.316629409790039,13.74387152401535,13.29443451945129,13.499733021842227,3767595
2004-12-20,13.333276748657227,13.455345481310246,13.066943332752261,13.316630579441068,3327126
2004-12-27,13.233400344848633,13.405406507275874,13.18346290119063,13.222302899966722,1290657
2005-01-03,13.399857521057129,13.59405856942532,13.23340008434758,13.23340008434758,4950762
2005-01-10,13.105783462524414,13.582961971378948,13.094686017169261,13.49973324783658,4460111
2005-01-17,12.817256927490234,13.283339074548838,12.778416924953799,13.216755457121597,5167285
2005-01-24,13.122427940368652,13.177914106161978,12.67854073064322,12.817255615971241,5864802
2005-01-31,13.205658912658691,13.52747745918635,13.005910163362373,13.205658912658691,4765627
2005-02-07,13.422049522399902,13.677284344877807,13.233397236955213,13.305528495126255,4295575
2005-02-14,12.96706771850586,13.58296107890014,12.900484109060509,13.521927250078354,4700816
2005-02-21,12.96706771850586,13.011456438699236,12.606408176335282,13.011456438699236,3975587
2005-02-28,13.455343246459961,13.516378131804306,12.767317574462984,13.078038606714077,7736835
2005-03-07,13.705031394958496,14.065689893076224,13.377664173724247,13.549670338984589,6949829
2005-03-14,13.727228164672852,13.81045690384943,13.460895775983474,13.727228164672853,3088598
2005-03-21,13.266692161560059,13.766065560169887,13.183463438176862,13.743871727812664,4174474
2005-03-28,13.333276748657227,13.427602924260695,13.078040778896368,13.266693130103306,3775298
2005-04-04,13.41650676727295,13.466444221409066,13.072493311925339,13.277791852075024,2493016
2005-04-11,13.028100967407227,13.466440485826745,13.028100967407227,13.405405601411237,3450113
2005-04-18,12.950419425964355,13.127974277595095,12.517628681381625,12.90048199165441,4406426
2005-04-25,12.2734956741333,12.955972775763767,11.89064222708979,12.950424052379278,6209317
2005-05-02,12.722929954528809,12.750672509366787,12.284590391576456,12.406660172809076,4618766
2005-05-09,13.033649444580078,13.089135605887037,12.462143782246251,12.789510969815758,5498934
2005-05-16,13.000359535217285,13.205656977790762,12.900484646047223,13.005908257761247,4028978
2005-05-23,13.044750213623047,13.13907639439556,12.833902958573532,13.01145893167709,4401404
2005-05-30,13.34437084197998,13.422051893321061,13.017003645193329,13.083587252298466,3769147
2005-06-06,13.649544715881348,13.693933436164272,13.133525181148245,13.383212394183802,4080239
2005-06-13,13.760516166687012,13.877037220391676,13.399857677401254,13.65509361608587,4359171
2005-06-20,13.638447761535645,13.91032881533151,13.516379040946871,13.760516482124418,3444114
2005-06-27,13.843748092651367,13.926976824892987,13.349922305837689,13.621803395592714,4340438
2005-07-04,13.632694244384766,14.042742055268315,13.121538519283096,14.042742055268315,4027839
2005-07-11,13.778736114501953,13.930396883899821,13.59898815245,13.677628220652723,2359576
2005-07-18,14.295512199401855,14.351682311930944,13.565288951385288,13.761887559365757,6124409
2005-07-25,15.755949974060059,15.975017392685354,14.278654561013875,14.329208498283114,10938095
2005-08-01,15.385225296020508,15.80650748766511,15.227947296820508,15.78403966122626,6156222
2005-08-08,15.143692970275879,15.615529203130288,14.997649391351814,15.362760481414428,2433749
2005-08-15,15.28411865234375,15.362758729770519,15.008881059790319,15.166160143267753,2825542
2005-08-22,14.992030143737793,15.379609012369091,14.885305015340613,15.334672285366501,2511318
2005-08-29,14.947094917297363,15.317823220130734,14.778581370588258,14.941477691936107,4217812
2005-09-05,15.109990119934082,15.312205946801056,14.784198549635175,14.958328249783854,3575733
2005-09-12,15.143692970275879,15.244800887512712,14.986414940241893,15.166161872495719,3671676
2005-09-19,14.728025436401367,15.418929063811882,14.660620883868077,15.143690414943471,8475142
2005-09-26,14.874073028564453,15.16616233813287,14.728028373780242,14.857222422758444,4933528
2005-10-03,14.907773971557617,15.2841183920339,14.728025991483577,15.003263579349328,3475650
2005-10-10,14.610069274902344,15.109990559906633,14.576366993235235,15.031351545557973,3613746
2005-10-17,14.829137802124023,15.121227141395549,14.435941603605922,14.907777898928737,6897000
2005-10-24,15.261651039123535,15.531271410561867,14.857220481966037,14.924625039137561,7375611
2005-10-31,15.418929100036621,15.671697779694373,15.295352301141854,15.390842976935062,4752715
2005-11-07,15.581826210021973,15.643614616930288,15.312205823946712,15.491952747996887,2250316
2005-11-14,15.716634750366211,15.806508202940593,15.39646044164796,15.615526848376012,2942431
2005-11-21,16.05366325378418,16.194090679402088,15.621146525750728,15.727871669205683,3628779
2005-11-28,16.2165584564209,16.334516971493674,15.918851949074698,16.064896590147768,3677347
2005-12-05,16.632226943969727,16.654694778074717,16.188475703100078,16.250264121797468,3149027
2005-12-12,16.32328224182129,16.958014750678423,15.98625623521695,16.643456573113763,5764091
2005-12-19,16.542348861694336,16.727712994830377,16.17723674885345,16.323281379714587,4442377
2005-12-26,16.514263153076172,16.705244515823658,16.430006921599603,16.542349277819103,1379934
2006-01-02,17.115291595458984,17.126526044897187,16.45247514924612,16.531114152561393,4064759
2006-01-09,17.413000106811523,17.553427527027743,17.115293590257703,17.188316448740807,5300454
2006-01-16,17.165847778320312,17.547810537870344,16.94116411722506,17.317509651325686,3842967
2006-01-23,17.45793914794922,17.46355637406612,16.918698297242933,16.918698297242933,3842912
2006-01-30,17.525339126586914,17.946621306828177,17.356825611664817,17.457933506342876,4448169
2006-02-06,17.553428649902344,17.94100865447754,17.525343592613005,17.62083428732352,5942171
2006-02-13,18.030881881713867,18.16007700814388,17.502875495021133,17.553429457569038,3834818
2006-02-20,17.901689529418945,18.171308870753784,17.609600213293753,18.171308870753784,4647756
2006-02-27,18.24433135986328,18.87344564323718,17.817431846171434,17.957859275489426,5394109
2006-03-06,18.384756088256836,18.72178315475852,17.963473862193887,18.536417946769763,4525946
2006-03-13,18.21062660217285,18.508334186458143,18.087051930967075,18.45216193340792,3218194
2006-03-20,18.339820861816406,18.401607123176138,17.985943183653713,18.182540703326175,5042979
2006-03-27,18.087053298950195,18.390377060105703,18.0589682416771,18.390377060105703,3654238
2006-04-03,17.952238082885742,18.199391675234047,17.839896807080905,18.115134379160388,5146815
2006-04-10,17.800580978393555,18.137607018072554,16.851291270187634,18.00279574509996,3668347
2006-04-17,18.317354202270508,18.339823105196466,17.553428644808058,17.800581220112306,3938933
2006-04-24,18.508333206176758,18.845358135618373,18.15445553033649,18.1713061339829,4516851
2006-05-01,18.4072265625,18.97455239931737,17.750026190768462,18.508334476824267,5080280
2006-05-08,18.109521865844727,18.867829111910467,18.09828741459344,18.40160902736825,3973148
2006-05-15,17.401763916015625,18.188158247693774,17.0815896013579,18.115135396512418,5870136
2006-05-22,17.620830535888672,17.66015003627322,16.87375681445418,17.401763064441003,4903793
2006-05-29,17.637683868408203,17.912921485082386,17.13214536693774,17.542193179245633,4743733
2006-06-05,17.345592498779297,17.693852932669046,16.91307690800431,17.575894427378433,4758641
2006-06-12,16.688392639160156,17.457935305792375,16.59290303031731,17.28942284487711,6114135
2006-06-19,16.430009841918945,17.05912522009201,15.789661083228161,16.744566995317328,9067801
2006-06-26,16.96363067626953,17.193931531008612,16.188470813323693,16.547964621428395,6008060
2006-07-03,16.527629852294922,17.39750550720029,16.43097700174988,17.289481477905174,4097987
2006-07-10,15.828316688537598,16.62996625726269,15.799889829556204,16.448031757185387,7059349
2006-07-17,15.680497169494629,16.021624954460464,15.521303913999816,15.794206792621685,5033454
2006-07-24,16.77210235595703,17.005206064659497,15.680494294836784,15.75440477722885,6180651
2006-07-31,17.0279483795166,17.118915627365062,16.5105717507228,16.823271529649997,3849741
2006-08-07,16.635652542114258,16.914239892567906,16.345694013826126,16.914239892567906,3129531
2006-08-14,17.181455612182617,17.323592078120505,16.68113572922392,16.766417391903623,3954575
2006-08-21,17.06205940246582,17.357703475508327,16.99383343006561,17.181453498647386,3434841
2006-08-28,17.56806755065918,17.619236766832422,16.954038040995478,17.073433240204782,3027586
2006-09-04,17.499839782714844,17.772741501282923,17.4429849869094,17.61923387793274,3323913
2006-09-11,17.721572875976562,17.943305394049208,17.40887311539129,17.48278359327715,3268386
2006-09-18,17.551010131835938,17.778428245431613,17.198511242451314,17.778428245431613,3910616
2006-09-25,17.65903663635254,17.78411743748709,17.47141651906604,17.62492418350463,3930080
2006-10-02,17.994478225708008,18.09681666523867,17.442989071411468,17.744317716234757,3355493
2006-10-09,17.65903663635254,17.994478828533758,17.403191613370215,17.994478828533758,5307125
2006-10-16,17.243995666503906,17.698831914831626,16.743675793343414,17.630607019790045,7681844
2006-10-23,17.363393783569336,17.676093621403645,17.181458169183834,17.380449467994456,5870988
2006-10-30,16.755050659179688,17.391822672648164,15.976143226482552,17.369080311545684,8286294
2006-11-06,16.504884719848633,16.772100851500067,16.254724267918863,16.681133611601066,7436405
