Price,Close,High,Low,Open,Volume
Ticker,ACA.PA,ACA.PA,ACA.PA,ACA.PA,ACA.PA
Date,,,,,
2004-04-26,-49.490970611572266,-51.63124682419806,-49.25048907843539,-50.98194878079348,14282117
2004-05-03,-48.9859733581543,-51.70340701495803,-48.33666990335889,-49.58717734954053,16098439
2004-05-10,-47.25449752807617,-48.57714077700202,-46.34067080698535,-48.384758686323096,22292667
2004-05-17,-48.76952362060547,-49.130245902621695,-45.93185005300389,-46.98996455478845,20478071
2004-05-24,-49.7314453125,-51.78197410069653,-49.212637083358025,-50.398483695205975,14683942
2004-05-31,-51.53492736816406,-51.757275313121944,-49.18793803065533,-49.41028597561321,11237561
2004-06-07,-51.55963134765625,-51.90550532953753,-50.69495446795767,-51.41140117923182,12450037
2004-06-14,-50.67025375366211,-51.48552789658954,-49.58322874087534,-51.213771643392846,17443250
2004-06-21,-50.20085525512695,-51.06553760320727,-49.706751056223915,-50.67024993741528,21059669
2004-06-28,-48.79265213012695,-50.76906320573539,-48.69383023051252,-49.953794646422416,15039097
2004-07-05,-48.026790618896484,-49.36086738840251,-47.483278259715206,-48.79265090077407,14241504
2004-07-12,-47.75504684448242,-48.86678136341978,-47.40917818970508,-47.75504684448242,11743445
2004-07-19,-47.85385513305664,-48.54559762886167,-47.21152089290347,-47.557394832473875,13590871
2004-07-26,-48.42207717895508,-48.71853751365539,-47.38446600750398,-48.051504452247876,14025142
2004-08-02,-48.91619110107422,-50.27497239276934,-47.92798799347888,-47.92798799347888,17862583
2004-08-09,-48.22443771362305,-49.13852821207983,-48.002089775709265,-48.916180274166045,12212093
2004-08-16,-49.90438461303711,-50.003206519796365,-47.60680892673695,-47.92797877787044,11582027
2004-08-23,-51.55963134765625,-51.633749123536674,-49.50910235388938,-50.0279106350431,12298395
2004-08-30,-52.251373291015625,-52.374899327085984,-50.7937703720545,-51.28787451633593,16115717
2004-09-06,-53.338409423828125,-53.51134914103809,-51.13965520505503,-52.029041776883055,19171501
2004-09-13,-54.5489616394043,-54.5489616394043,-52.91841882151227,-53.387818898128614,46145534
2004-09-20,-53.80780792236328,-55.216002836884535,-53.21488714783055,-54.22779975155087,25305549
2004-09-27,-56.0312614440918,-56.055965574666224,-53.017233697275316,-53.75838991452632,21788920
2004-10-04,-55.98185729980469,-57.19240823700185,-55.26541054377755,-56.20419987466179,19547976
2004-10-11,-54.72189712524414,-56.72301276027483,-53.73369406658859,-55.83363162248598,17941965
2004-10-18,33.68940734863281,34.33699667734686,32.46781867920353,32.46781867920353,23907133
2004-10-25,33.80714797973633,34.14566319309554,32.52668673247823,33.188996596542054,18379817
2004-11-01,34.3222770690918,35.13176688396365,33.67468778286966,33.67468778286966,14179668
2004-11-08,34.763824462890625,35.175926533232676,33.880744474464244,34.27813239351304,13566813
2004-11-15,32.129302978515625,34.9993060540241,32.055712991600316,34.69022875039866,41406530
2004-11-22,32.90935516357422,33.26258774484863,31.864381190014825,31.93797117748473,27736859
2004-11-29,33.100685119628906,33.85129902325365,32.46781325286743,33.11540247335008,24498157
2004-12-06,33.18899154663086,33.54222085471012,32.55611969707737,32.821041678136815,20841690
2004-12-13,33.415771484375,34.6172373297838,33.190496024758644,33.97144964241064,27349129
2004-12-20,33.65606689453125,34.046543729358135,33.265590059704365,33.265590059704365,11653574
2004-12-27,33.34067916870117,33.941413718744734,33.10038600319276,33.50588051545414,6428708
2005-01-03,34.241783142089844,34.30185726111363,33.11540895498522,33.34068444691526,17130292
2005-01-10,34.48207473754883,34.61724068091243,33.34068289205409,34.226763834286245,20006963
2005-01-17,34.016502380371094,34.94763626495543,33.79122694501295,34.49708539423914,13731170
2005-01-24,33.911373138427734,34.45203354883638,33.59599144427963,33.85130230480612,16791915
2005-01-31,34.767417907714844,34.88756284540254,33.986464358837985,34.091594860927636,16511171
2005-02-07,34.97767639160156,35.33811448496127,34.27181464080311,34.78243636391098,17130394
2005-02-14,34.43701171875,34.94763337868792,33.65605824969067,34.81246747412722,25027533
