Price,Close,High,Low,Open,Volume
Ticker,BN.PA,BN.PA,BN.PA,BN.PA,BN.PA
Date,,,,,
1990-11-05,2.627701759338379,2.737819032753815,2.606110148396115,2.73350078737855,3039287
1990-11-12,2.4225807189941406,2.690316875568258,2.385874967982072,2.407466766961344,3632748
1990-11-19,2.7227044105529785,2.765887816931386,2.683839632861815,2.685998851188969,4744636
1990-11-26,2.647134304046631,2.722704845198627,2.4182628858198973,2.722704845198627,3899188
1990-12-03,2.636338472366333,2.690317208359937,2.636338472366333,2.664407353632461,4114580
1990-12-10,2.7270236015319824,2.8090718082969888,2.6363389031352815,2.6363389031352815,6187183
1990-12-17,2.6255416870117188,2.7227040006787413,2.6147459810669975,2.6967941527850856,4680101
1990-12-24,2.5715630054473877,2.694635379345526,2.545653153279109,2.6255421201752194,1441146
1990-12-31,2.6687257289886475,2.690317146073016,2.5521308093155675,2.571563199911271,1890729
1991-01-07,2.606109857559204,2.701113165542539,2.5715631302805555,2.657929756444229,4460105
1991-01-14,2.716226577758789,2.716226577758789,2.5240609872168207,2.6061091543139088,2534234
1991-01-21,2.729182004928589,2.729182004928589,2.6255420239548384,2.716227079319219,4228729
1991-01-28,2.798274278640747,2.8306617755432293,2.7054302232711662,2.7162263116158294,4427743
1991-02-04,2.893278121948242,2.893278121948242,2.7917975532312527,2.8198668142242505,4803763
1991-02-11,2.8781650066375732,2.910552329450562,2.8457774917916017,2.8975974003253664,5049220
1991-02-18,2.9148707389831543,2.942939815827205,2.867369076606314,2.9148707389831543,5904218
1991-02-25,2.871687412261963,2.958054050602738,2.871687412261963,2.9364622469928134,1820412
1991-03-04,2.871687412261963,2.871687412261963,2.871687412261963,2.871687412261963,0
1991-03-11,2.871687412261963,2.871687412261963,2.871687412261963,2.871687412261963,0
1991-03-18,2.9429402351379395,2.951576919712738,2.871687923453616,2.871687923453616,799004
1991-03-25,2.9429402351379395,2.9429402351379395,2.9429402351379395,2.9429402351379395,0
